,case,rmse,privacy,real,uniform,nclasses,uniform_original
29855,18mt_23_exponential,511.6639522186427,18,m,1,23,0
29856,18tfNone_23_exponential,1.456303917689259e-11,18,t,0,23,0
29857,18ff_23_exponential,7.340090822415142e-12,18,f,0,23,0
29858,18ft_23_exponential,506.041500274434,18,f,1,23,0
29859,18tt_23_exponential,471.2461236879398,18,t,1,23,0
29860,18mf_23_exponential,201.52633295132713,18,m,0,23,0
29861,18mt_23_exponential,521.7791870130486,18,m,1,23,0
29862,18tfNone_23_exponential,7.608897940578874e-12,18,t,0,23,0
29863,18ff_23_exponential,1.1233536161371112e-11,18,f,0,23,0
29864,18ft_23_exponential,491.32473986152985,18,f,1,23,0
29865,18tt_23_exponential,492.25085991891274,18,t,1,23,0
29866,18mf_23_exponential,207.9481588477935,18,m,0,23,0
29867,18mt_23_exponential,543.1404238316256,18,m,1,23,0
29868,18tfNone_23_exponential,1.3261779333773016e-11,18,t,0,23,0
29869,18ff_23_exponential,7.253378632368512e-12,18,f,0,23,0
29870,18ft_23_exponential,495.8678342975163,18,f,1,23,0
29871,18tt_23_exponential,508.6559830483754,18,t,1,23,0
29872,18mf_23_exponential,208.40434592880345,18,m,0,23,0
29873,18mt_23_exponential,545.7274044795605,18,m,1,23,0
29874,18tfNone_23_exponential,1.4540248593562102e-11,18,t,0,23,0
29875,18ff_23_exponential,5.520926527500346e-12,18,f,0,23,0
29876,18ft_23_exponential,486.643606759608,18,f,1,23,0
29877,18tt_23_exponential,486.7134680692532,18,t,1,23,0
29878,18mf_23_exponential,271.08954613737063,18,m,0,23,0
29879,18mt_23_exponential,534.8341448524019,18,m,1,23,0
29880,19tfNone_23_uniform,8.610209097088635,19,t,0,23,1
29881,19ff_23_uniform,6.136379605016863,19,f,0,23,1
29882,19ft_23_uniform,33.821185315971526,19,f,1,23,1
29883,19tt_23_uniform,29.11863212518929,19,t,1,23,1
29884,19mf_23_uniform,7.206377892151574,19,m,0,23,1
29885,19mt_23_uniform,28.947942578038035,19,m,1,23,1
29886,19tfNone_23_uniform,10.444243899664338,19,t,0,23,1
29887,19ff_23_uniform,7.953579082840462,19,f,0,23,1
29888,19ft_23_uniform,26.573058232403646,19,f,1,23,1
29889,19tt_23_uniform,25.564431662076643,19,t,1,23,1
29890,19mf_23_uniform,8.02013748850157,19,m,0,23,1
29891,19mt_23_uniform,32.326331213898904,19,m,1,23,1
29892,19tfNone_23_uniform,12.261585532988525,19,t,0,23,1
29893,19ff_23_uniform,7.7251328537876915,19,f,0,23,1
29894,19ft_23_uniform,33.40973699860257,19,f,1,23,1
29895,19tt_23_uniform,23.325945275415727,19,t,1,23,1
29896,19mf_23_uniform,9.077406089173675,19,m,0,23,1
29897,19mt_23_uniform,26.060764280869606,19,m,1,23,1
29898,19tfNone_23_uniform,11.371533187371087,19,t,0,23,1
29899,19ff_23_uniform,6.297507644065628,19,f,0,23,1
29900,19ft_23_uniform,32.43992956945062,19,f,1,23,1
29901,19tt_23_uniform,24.64147349625186,19,t,1,23,1
29902,19mf_23_uniform,8.612156453596084,19,m,0,23,1
29903,19mt_23_uniform,29.44970829328465,19,m,1,23,1
29904,19tfNone_23_uniform,12.272331982594432,19,t,0,23,1
29905,19ff_23_uniform,8.116946220815262,19,f,0,23,1
29906,19ft_23_uniform,37.780089730642594,19,f,1,23,1
29907,19tt_23_uniform,32.96359109608871,19,t,1,23,1
29908,19mf_23_uniform,8.411646610243288,19,m,0,23,1
29909,19mt_23_uniform,38.20711888533353,19,m,1,23,1
29910,19tfNone_23_uniform,11.666935683282507,19,t,0,23,1
29911,19ff_23_uniform,7.775530972746535,19,f,0,23,1
29912,19ft_23_uniform,22.795489664196143,19,f,1,23,1
29913,19tt_23_uniform,37.9933658008256,19,t,1,23,1
29914,19mf_23_uniform,8.589028377804794,19,m,0,23,1
29915,19mt_23_uniform,31.858412527203317,19,m,1,23,1
29916,19tfNone_23_uniform,10.184243574986901,19,t,0,23,1
29917,19ff_23_uniform,7.479020026932166,19,f,0,23,1
29918,19ft_23_uniform,29.98882525023614,19,f,1,23,1
29919,19tt_23_uniform,26.280291847926435,19,t,1,23,1
29920,19mf_23_uniform,6.433419391767767,19,m,0,23,1
29921,19mt_23_uniform,31.55507869883632,19,m,1,23,1
29922,19tfNone_23_uniform,9.641366801343004,19,t,0,23,1
29923,19ff_23_uniform,8.338284810775393,19,f,0,23,1
29924,19ft_23_uniform,29.840387957642367,19,f,1,23,1
29925,19tt_23_uniform,36.22062282741062,19,t,1,23,1
29926,19mf_23_uniform,6.690616802172331,19,m,0,23,1
29927,19mt_23_uniform,35.46688986940233,19,m,1,23,1
29928,19tfNone_23_uniform,12.030007779563359,19,t,0,23,1
29929,19ff_23_uniform,7.163606613465526,19,f,0,23,1
29930,19ft_23_uniform,31.061907624342062,19,f,1,23,1
29931,19tt_23_uniform,29.69139517382808,19,t,1,23,1
29932,19mf_23_uniform,6.361019054727803,19,m,0,23,1
29933,19mt_23_uniform,30.531034118112235,19,m,1,23,1
29934,19tfNone_23_uniform,10.345467831654195,19,t,0,23,1
29935,19ff_23_uniform,9.148038876335168,19,f,0,23,1
29936,19ft_23_uniform,31.539800296927783,19,f,1,23,1
29937,19tt_23_uniform,29.76584519489081,19,t,1,23,1
29938,19mf_23_uniform,7.288841575442379,19,m,0,23,1
29939,19mt_23_uniform,28.86245920302945,19,m,1,23,1
29940,19tfNone_23_exponential,6.5243450600152045e-12,19,t,0,23,0
29941,19ff_23_exponential,5.0482936393215274e-12,19,f,0,23,0
29942,19ft_23_exponential,498.70097921165814,19,f,1,23,0
29943,19tt_23_exponential,484.1611302035718,19,t,1,23,0
29944,19mf_23_exponential,237.39014075870463,19,m,0,23,0
29945,19mt_23_exponential,535.1756160364539,19,m,1,23,0
29946,19tfNone_23_exponential,1.4108162707245116e-11,19,t,0,23,0
29947,19ff_23_exponential,1.5199967067247206e-11,19,f,0,23,0
29948,19ft_23_exponential,480.79933444213503,19,f,1,23,0
29949,19tt_23_exponential,506.6289659019795,19,t,1,23,0
29950,19mf_23_exponential,219.9168420392761,19,m,0,23,0
29951,19mt_23_exponential,549.7366461909654,19,m,1,23,0
29952,19tfNone_23_exponential,7.815693494693702e-12,19,t,0,23,0
29953,19ff_23_exponential,5.2068055841799074e-12,19,f,0,23,0
29954,19ft_23_exponential,482.1949813094284,19,f,1,23,0
29955,19tt_23_exponential,484.9462950584416,19,t,1,23,0
29956,19mf_23_exponential,234.63422889186074,19,m,0,23,0
29957,19mt_23_exponential,514.8678363317041,19,m,1,23,0
29958,19tfNone_23_exponential,5.658177451381403e-12,19,t,0,23,0
29959,19ff_23_exponential,8.496863360234638e-12,19,f,0,23,0
29960,19ft_23_exponential,492.5119287895472,19,f,1,23,0
29961,19tt_23_exponential,506.1530490779534,19,t,1,23,0
29962,19mf_23_exponential,204.96419642738638,19,m,0,23,0
29963,19mt_23_exponential,515.4070667389476,19,m,1,23,0
29964,19tfNone_23_exponential,5.094643151994696e-12,19,t,0,23,0
29965,19ff_23_exponential,1.0391941288244667e-11,19,f,0,23,0
29966,19ft_23_exponential,473.94936438400254,19,f,1,23,0
29967,19tt_23_exponential,478.0446283211084,19,t,1,23,0
29968,19mf_23_exponential,229.47477044883547,19,m,0,23,0
29969,19mt_23_exponential,557.6313542769351,19,m,1,23,0
29970,19tfNone_23_exponential,8.112548914191475e-12,19,t,0,23,0
29971,19ff_23_exponential,1.1392645255566745e-11,19,f,0,23,0
29972,19ft_23_exponential,499.0059208976474,19,f,1,23,0
29973,19tt_23_exponential,466.5533195680854,19,t,1,23,0
29974,19mf_23_exponential,215.54360970542473,19,m,0,23,0
29975,19mt_23_exponential,531.1134356062583,19,m,1,23,0
29976,19tfNone_23_exponential,1.111235826355784e-11,19,t,0,23,0
29977,19ff_23_exponential,9.868450909391332e-12,19,f,0,23,0
29978,19ft_23_exponential,465.29130660264866,19,f,1,23,0
29979,19tt_23_exponential,468.4665291020148,19,t,1,23,0
29980,19mf_23_exponential,197.7541424608813,19,m,0,23,0
29981,19mt_23_exponential,544.2403245480797,19,m,1,23,0
29982,19tfNone_23_exponential,7.561054843556824e-12,19,t,0,23,0
29983,19ff_23_exponential,5.340927448273364e-12,19,f,0,23,0
29984,19ft_23_exponential,490.55369031016687,19,f,1,23,0
29985,19tt_23_exponential,493.3304258718583,19,t,1,23,0
29986,19mf_23_exponential,210.54962103582318,19,m,0,23,0
29987,19mt_23_exponential,548.5333981526472,19,m,1,23,0
29988,19tfNone_23_exponential,1.3214934095242521e-11,19,t,0,23,0
29989,19ff_23_exponential,3.761918726589309e-12,19,f,0,23,0
29990,19ft_23_exponential,490.1305948418238,19,f,1,23,0
29991,19tt_23_exponential,516.7871022876916,19,t,1,23,0
29992,19mf_23_exponential,248.56483092704778,19,m,0,23,0
29993,19mt_23_exponential,539.2481745448936,19,m,1,23,0
29994,19tfNone_23_exponential,8.39434490249078e-12,19,t,0,23,0
29995,19ff_23_exponential,7.492956798886911e-12,19,f,0,23,0
29996,19ft_23_exponential,497.8081046858409,19,f,1,23,0
29997,19tt_23_exponential,492.63441482164706,19,t,1,23,0
29998,19mf_23_exponential,207.04480261523662,19,m,0,23,0
29999,19mt_23_exponential,552.768564970689,19,m,1,23,0
30000,20tfNone_23_uniform,8.277108337786457,20,t,0,23,1
30001,20ff_23_uniform,5.992897711552237,20,f,0,23,1
30002,20ft_23_uniform,32.95504513727745,20,f,1,23,1
30003,20tt_23_uniform,22.117640018772303,20,t,1,23,1
30004,20mf_23_uniform,4.692730766258505,20,m,0,23,1
30005,20mt_23_uniform,29.459209086463872,20,m,1,23,1
30006,20tfNone_23_uniform,7.869720368492581,20,t,0,23,1
30007,20ff_23_uniform,5.939227192236006,20,f,0,23,1
30008,20ft_23_uniform,26.99351774037599,20,f,1,23,1
30009,20tt_23_uniform,23.8812688105134,20,t,1,23,1
30010,20mf_23_uniform,5.158036116166876,20,m,0,23,1
30011,20mt_23_uniform,37.7568536824772,20,m,1,23,1
30012,20tfNone_23_uniform,8.144082797602463,20,t,0,23,1
30013,20ff_23_uniform,5.692777039856385,20,f,0,23,1
30014,20ft_23_uniform,32.01398132066668,20,f,1,23,1
30015,20tt_23_uniform,40.744938335945506,20,t,1,23,1
30016,20mf_23_uniform,6.218379169157101,20,m,0,23,1
30017,20mt_23_uniform,37.97749333486864,20,m,1,23,1
30018,20tfNone_23_uniform,8.10565565250588,20,t,0,23,1
30019,20ff_23_uniform,5.018331021914377,20,f,0,23,1
30020,20ft_23_uniform,24.182638400306864,20,f,1,23,1
30021,20tt_23_uniform,34.96634095812711,20,t,1,23,1
30022,20mf_23_uniform,6.452597688763057,20,m,0,23,1
30023,20mt_23_uniform,31.038363358914328,20,m,1,23,1
30024,20tfNone_23_uniform,8.662440096198402,20,t,0,23,1
30025,20ff_23_uniform,4.70010610457082,20,f,0,23,1
30026,20ft_23_uniform,27.539335503965894,20,f,1,23,1
30027,20tt_23_uniform,33.48522062044684,20,t,1,23,1
30028,20mf_23_uniform,4.97131790454794,20,m,0,23,1
30029,20mt_23_uniform,38.32433952464141,20,m,1,23,1
30030,20tfNone_23_uniform,10.183393087834276,20,t,0,23,1
30031,20ff_23_uniform,6.0426613207985795,20,f,0,23,1
30032,20ft_23_uniform,33.54176501020766,20,f,1,23,1
30033,20tt_23_uniform,30.49795075082914,20,t,1,23,1
30034,20mf_23_uniform,4.041133612100945,20,m,0,23,1
30035,20mt_23_uniform,36.38495568225957,20,m,1,23,1
30036,20tfNone_23_uniform,8.544896794224766,20,t,0,23,1
30037,20ff_23_uniform,5.4815614648852415,20,f,0,23,1
30038,20ft_23_uniform,31.548851009188848,20,f,1,23,1
30039,20tt_23_uniform,37.75268202393044,20,t,1,23,1
30040,20mf_23_uniform,4.630019595256752,20,m,0,23,1
30041,20mt_23_uniform,33.236350581855326,20,m,1,23,1
30042,20tfNone_23_uniform,8.25031370170308,20,t,0,23,1
30043,20ff_23_uniform,5.862951603481493,20,f,0,23,1
30044,20ft_23_uniform,26.806156009394453,20,f,1,23,1
30045,20tt_23_uniform,40.951495699180526,20,t,1,23,1
30046,20mf_23_uniform,4.598086470587957,20,m,0,23,1
30047,20mt_23_uniform,29.088829471121638,20,m,1,23,1
30048,20tfNone_23_uniform,7.422479053532729,20,t,0,23,1
30049,20ff_23_uniform,5.363137558757124,20,f,0,23,1
30050,20ft_23_uniform,32.91800419223492,20,f,1,23,1
30051,20tt_23_uniform,34.3311811623195,20,t,1,23,1
30052,20mf_23_uniform,4.76193655877437,20,m,0,23,1
30053,20mt_23_uniform,36.86176881268708,20,m,1,23,1
30054,20tfNone_23_uniform,10.028693131118157,20,t,0,23,1
30055,20ff_23_uniform,4.995552020672448,20,f,0,23,1
30056,20ft_23_uniform,28.234730386529282,20,f,1,23,1
30057,20tt_23_uniform,26.7126374587011,20,t,1,23,1
30058,20mf_23_uniform,4.812437958881504,20,m,0,23,1
30059,20mt_23_uniform,28.583561709486045,20,m,1,23,1
30060,20tfNone_23_exponential,7.454485107618405e-12,20,t,0,23,0
30061,20ff_23_exponential,7.311116167731975e-12,20,f,0,23,0
30062,20ft_23_exponential,467.2344165405627,20,f,1,23,0
30063,20tt_23_exponential,475.2515123595084,20,t,1,23,0
30064,20mf_23_exponential,201.8470727151283,20,m,0,23,0
30065,20mt_23_exponential,532.8559571538837,20,m,1,23,0
30066,20tfNone_23_exponential,8.381676314818126e-12,20,t,0,23,0
30067,20ff_23_exponential,6.325422581086475e-12,20,f,0,23,0
30068,20ft_23_exponential,486.4483528597872,20,f,1,23,0
30069,20tt_23_exponential,476.7745798592874,20,t,1,23,0
30070,20mf_23_exponential,232.47539296598248,20,m,0,23,0
30071,20mt_23_exponential,563.0140317967198,20,m,1,23,0
30072,20tfNone_23_exponential,7.236645247423048e-12,20,t,0,23,0
30073,20ff_23_exponential,4.206923547751807e-12,20,f,0,23,0
30074,20ft_23_exponential,469.9307492502582,20,f,1,23,0
30075,20tt_23_exponential,483.6072786879867,20,t,1,23,0
30076,20mf_23_exponential,231.16660500670724,20,m,0,23,0
30077,20mt_23_exponential,520.8696025466844,20,m,1,23,0
30078,20tfNone_23_exponential,4.0415293087481495e-12,20,t,0,23,0
30079,20ff_23_exponential,7.204690705535958e-12,20,f,0,23,0
30080,20ft_23_exponential,501.9541811759316,20,f,1,23,0
30081,20tt_23_exponential,459.8117972484926,20,t,1,23,0
30082,20mf_23_exponential,232.70364380181684,20,m,0,23,0
30083,20mt_23_exponential,537.2816811862035,20,m,1,23,0
30084,20tfNone_23_exponential,1.1156973695486279e-11,20,t,0,23,0
30085,20ff_23_exponential,1.4095802040088804e-11,20,f,0,23,0
30086,20ft_23_exponential,480.14884055978837,20,f,1,23,0
30087,20tt_23_exponential,483.6454373721612,20,t,1,23,0
30088,20mf_23_exponential,266.7865532228846,20,m,0,23,0
30089,20mt_23_exponential,540.386235900415,20,m,1,23,0
30090,20tfNone_23_exponential,6.290675179786132e-12,20,t,0,23,0
30091,20ff_23_exponential,5.138793911538347e-12,20,f,0,23,0
30092,20ft_23_exponential,474.516596127048,20,f,1,23,0
30093,20tt_23_exponential,488.30113659503195,20,t,1,23,0
30094,20mf_23_exponential,211.93813430569634,20,m,0,23,0
30095,20mt_23_exponential,538.3833206926064,20,m,1,23,0
30096,20tfNone_23_exponential,1.1316516403981923e-11,20,t,0,23,0
30097,20ff_23_exponential,1.373194279813496e-11,20,f,0,23,0
30098,20ft_23_exponential,488.3461886817589,20,f,1,23,0
30099,20tt_23_exponential,534.0699080332711,20,t,1,23,0
30100,20mf_23_exponential,257.5972802103331,20,m,0,23,0
30101,20mt_23_exponential,522.2580181289704,20,m,1,23,0
30102,20tfNone_23_exponential,9.598955256933798e-12,20,t,0,23,0
30103,20ff_23_exponential,9.737461008186256e-12,20,f,0,23,0
30104,20ft_23_exponential,474.92198189691,20,f,1,23,0
30105,20tt_23_exponential,500.18087637464623,20,t,1,23,0
30106,20mf_23_exponential,238.26630460408046,20,m,0,23,0
30107,20mt_23_exponential,533.8701562646108,20,m,1,23,0
30108,20tfNone_23_exponential,7.771876145781605e-12,20,t,0,23,0
30109,20ff_23_exponential,3.8060733609126885e-12,20,f,0,23,0
30110,20ft_23_exponential,507.28188326699495,20,f,1,23,0
30111,20tt_23_exponential,485.1061739454571,20,t,1,23,0
30112,20mf_23_exponential,214.26095310286757,20,m,0,23,0
30113,20mt_23_exponential,537.3437272826399,20,m,1,23,0
30114,20tfNone_23_exponential,4.081037059410638e-12,20,t,0,23,0
30115,20ff_23_exponential,4.13661514467567e-12,20,f,0,23,0
30116,20ft_23_exponential,502.34341748539816,20,f,1,23,0
30117,20tt_23_exponential,485.53063755029916,20,t,1,23,0
30118,20mf_23_exponential,227.1634436108618,20,m,0,23,0
30119,20mt_23_exponential,541.3426381247403,20,m,1,23,0
30120,21tfNone_23_uniform,7.834864787860965,21,t,0,23,1
30121,21ff_23_uniform,2.359887895428837,21,f,0,23,1
30122,21ft_23_uniform,32.641598044558116,21,f,1,23,1
30123,21tt_23_uniform,36.469724653834874,21,t,1,23,1
30124,21mf_23_uniform,3.0754895063727448,21,m,0,23,1
30125,21mt_23_uniform,29.213189330146893,21,m,1,23,1
30126,21tfNone_23_uniform,7.459371341861889,21,t,0,23,1
30127,21ff_23_uniform,2.302598026010134,21,f,0,23,1
30128,21ft_23_uniform,38.33158824776745,21,f,1,23,1
30129,21tt_23_uniform,33.37330936209019,21,t,1,23,1
30130,21mf_23_uniform,2.806520962754255,21,m,0,23,1
30131,21mt_23_uniform,29.47784440317171,21,m,1,23,1
30132,21tfNone_23_uniform,7.56946460550031,21,t,0,23,1
30133,21ff_23_uniform,2.8444453192923205,21,f,0,23,1
30134,21ft_23_uniform,36.38537744218119,21,f,1,23,1
30135,21tt_23_uniform,34.56467204079887,21,t,1,23,1
30136,21mf_23_uniform,3.2994447801747415,21,m,0,23,1
30137,21mt_23_uniform,34.1878895426908,21,m,1,23,1
30138,21tfNone_23_uniform,6.669789475814947,21,t,0,23,1
30139,21ff_23_uniform,3.703008557524907,21,f,0,23,1
30140,21ft_23_uniform,35.22026575966475,21,f,1,23,1
30141,21tt_23_uniform,31.88599305789274,21,t,1,23,1
30142,21mf_23_uniform,2.961966501122535,21,m,0,23,1
30143,21mt_23_uniform,35.79723700051108,21,m,1,23,1
30144,21tfNone_23_uniform,7.006943070189211,21,t,0,23,1
30145,21ff_23_uniform,3.0165233468675687,21,f,0,23,1
30146,21ft_23_uniform,34.0501164585235,21,f,1,23,1
30147,21tt_23_uniform,39.171522350622375,21,t,1,23,1
30148,21mf_23_uniform,3.3287194366221557,21,m,0,23,1
30149,21mt_23_uniform,33.49592996563979,21,m,1,23,1
30150,21tfNone_23_uniform,5.788734419738009,21,t,0,23,1
30151,21ff_23_uniform,3.446618911904108,21,f,0,23,1
30152,21ft_23_uniform,38.94917905107685,21,f,1,23,1
30153,21tt_23_uniform,40.29387511622683,21,t,1,23,1
30154,21mf_23_uniform,2.9646435081199325,21,m,0,23,1
30155,21mt_23_uniform,34.0776091695416,21,m,1,23,1
30156,21tfNone_23_uniform,6.919491615614091,21,t,0,23,1
30157,21ff_23_uniform,3.242529294877914,21,f,0,23,1
30158,21ft_23_uniform,33.99106191706049,21,f,1,23,1
30159,21tt_23_uniform,33.21373100748606,21,t,1,23,1
30160,21mf_23_uniform,2.7303797121660724,21,m,0,23,1
30161,21mt_23_uniform,31.183023464394157,21,m,1,23,1
30162,21tfNone_23_uniform,5.704246301093918,21,t,0,23,1
30163,21ff_23_uniform,3.0453456043434084,21,f,0,23,1
30164,21ft_23_uniform,36.256643773067076,21,f,1,23,1
30165,21tt_23_uniform,37.19672528438615,21,t,1,23,1
30166,21mf_23_uniform,2.529601433448671,21,m,0,23,1
30167,21mt_23_uniform,30.302106974183083,21,m,1,23,1
30168,21tfNone_23_uniform,6.48583517946475,21,t,0,23,1
30169,21ff_23_uniform,2.053287872129168,21,f,0,23,1
30170,21ft_23_uniform,32.58868938354177,21,f,1,23,1
30171,21tt_23_uniform,32.11727376936617,21,t,1,23,1
30172,21mf_23_uniform,3.640139839210609,21,m,0,23,1
30173,21mt_23_uniform,29.85262364218597,21,m,1,23,1
30174,21tfNone_23_uniform,8.471251012798563,21,t,0,23,1
30175,21ff_23_uniform,2.6059956523003973,21,f,0,23,1
30176,21ft_23_uniform,24.24721504919128,21,f,1,23,1
30177,21tt_23_uniform,21.96771492136163,21,t,1,23,1
30178,21mf_23_uniform,2.7708813293667296,21,m,0,23,1
30179,21mt_23_uniform,34.517404988868186,21,m,1,23,1
30180,21tfNone_23_exponential,5.053384026886019e-12,21,t,0,23,0
30181,21ff_23_exponential,1.2030443178940266e-11,21,f,0,23,0
30182,21ft_23_exponential,489.77545875635707,21,f,1,23,0
30183,21tt_23_exponential,478.55198254735086,21,t,1,23,0
30184,21mf_23_exponential,193.60352451117487,21,m,0,23,0
30185,21mt_23_exponential,534.122101914055,21,m,1,23,0
30186,21tfNone_23_exponential,7.522081007838877e-12,21,t,0,23,0
30187,21ff_23_exponential,1.0681352590191263e-11,21,f,0,23,0
30188,21ft_23_exponential,487.17236076250174,21,f,1,23,0
30189,21tt_23_exponential,491.57501970706363,21,t,1,23,0
30190,21mf_23_exponential,245.60966231296274,21,m,0,23,0
30191,21mt_23_exponential,557.439485504927,21,m,1,23,0
30192,21tfNone_23_exponential,5.939870972481579e-12,21,t,0,23,0
30193,21ff_23_exponential,1.4394715383743616e-11,21,f,0,23,0
30194,21ft_23_exponential,513.1010296877863,21,f,1,23,0
30195,21tt_23_exponential,476.282383771339,21,t,1,23,0
30196,21mf_23_exponential,168.1700809640717,21,m,0,23,0
30197,21mt_23_exponential,546.1791550594813,21,m,1,23,0
30198,21tfNone_23_exponential,7.37098732052777e-12,21,t,0,23,0
30199,21ff_23_exponential,7.622636691884308e-12,21,f,0,23,0
30200,21ft_23_exponential,504.14175495678705,21,f,1,23,0
30201,21tt_23_exponential,475.5217018064359,21,t,1,23,0
30202,21mf_23_exponential,213.66656564211857,21,m,0,23,0
30203,21mt_23_exponential,542.0992574596218,21,m,1,23,0
30204,21tfNone_23_exponential,7.090091965267813e-12,21,t,0,23,0
30205,21ff_23_exponential,5.632222068651392e-12,21,f,0,23,0
30206,21ft_23_exponential,478.4119563723298,21,f,1,23,0
30207,21tt_23_exponential,511.7859993111468,21,t,1,23,0
30208,21mf_23_exponential,210.98544876953216,21,m,0,23,0
30209,21mt_23_exponential,533.4490615181262,21,m,1,23,0
30210,21tfNone_23_exponential,1.3846119728875179e-11,21,t,0,23,0
30211,21ff_23_exponential,1.002861059992881e-11,21,f,0,23,0
30212,21ft_23_exponential,485.397660572122,21,f,1,23,0
30213,21tt_23_exponential,469.9127578604352,21,t,1,23,0
30214,21mf_23_exponential,252.37876047580096,21,m,0,23,0
30215,21mt_23_exponential,538.0036560138778,21,m,1,23,0
30216,21tfNone_23_exponential,7.51383851558692e-12,21,t,0,23,0
30217,21ff_23_exponential,9.868032871523407e-12,21,f,0,23,0
30218,21ft_23_exponential,518.5025642086151,21,f,1,23,0
30219,21tt_23_exponential,496.4563516472612,21,t,1,23,0
30220,21mf_23_exponential,215.54089368169727,21,m,0,23,0
30221,21mt_23_exponential,521.7113340242709,21,m,1,23,0
30222,21tfNone_23_exponential,1.0298051308039427e-11,21,t,0,23,0
30223,21ff_23_exponential,9.446899396768589e-12,21,f,0,23,0
30224,21ft_23_exponential,484.73383303508837,21,f,1,23,0
30225,21tt_23_exponential,486.34966844853506,21,t,1,23,0
